t,x,y,z,vx,vy,vz,roll_deg,pitch_deg,yaw_deg,roll_rate,pitch_rate,yaw_rate
135.7002,0.0162,-0.0180,0.1880,-0.0191,-0.0191,0.0017,0.0807,-0.0645,87.8734,0.0004,-0.0003,-0.0019
135.8002,0.0162,-0.0180,0.1880,-0.0191,-0.0191,0.0017,0.0807,-0.0645,87.8734,0.0004,-0.0003,-0.0019
135.9003,0.0162,-0.0180,0.1880,-0.0191,-0.0191,0.0017,0.0807,-0.0645,87.8734,0.0004,-0.0003,-0.0019
136.0002,0.0160,-0.0178,0.1885,-0.0193,-0.0189,0.0020,0.0804,-0.0643,87.8710,0.0003,-0.0003,-0.0019
136.1002,0.0160,-0.0178,0.1885,-0.0193,-0.0189,0.0020,0.0804,-0.0643,87.8710,0.0003,-0.0003,-0.0019
136.2002,0.0160,-0.0178,0.1885,-0.0193,-0.0189,0.0020,0.0804,-0.0643,87.8710,0.0003,-0.0003,-0.0019
136.3002,0.0160,-0.0178,0.1885,-0.0193,-0.0189,0.0020,0.0804,-0.0643,87.8710,0.0003,-0.0003,-0.0019
136.4003,0.0160,-0.0178,0.1885,-0.0193,-0.0189,0.0020,0.0804,-0.0643,87.8710,0.0003,-0.0003,-0.0019
136.5002,0.0163,-0.0180,0.1898,-0.0199,-0.0192,0.0025,0.0805,-0.0643,87.8686,0.0004,-0.0003,-0.0019
136.6002,0.0163,-0.0180,0.1898,-0.0199,-0.0192,0.0025,0.0805,-0.0643,87.8686,0.0004,-0.0003,-0.0019
136.7002,0.0163,-0.0180,0.1898,-0.0199,-0.0192,0.0025,0.0805,-0.0643,87.8686,0.0004,-0.0003,-0.0019
136.8002,0.0163,-0.0180,0.1898,-0.0199,-0.0192,0.0025,0.0805,-0.0643,87.8686,0.0004,-0.0003,-0.0019
136.9002,0.0163,-0.0180,0.1898,-0.0199,-0.0192,0.0025,0.0805,-0.0643,87.8686,0.0004,-0.0003,-0.0019
137.0003,0.0163,-0.0180,0.1898,-0.0199,-0.0192,0.0025,0.0805,-0.0643,87.8686,0.0004,-0.0003,-0.0019
137.1002,0.0161,-0.0178,0.1910,-0.0190,-0.0191,0.0022,0.0802,-0.0642,87.8662,0.0003,-0.0003,-0.0019
137.2002,0.0161,-0.0178,0.1910,-0.0190,-0.0191,0.0022,0.0802,-0.0642,87.8662,0.0003,-0.0003,-0.0019
137.3002,0.0161,-0.0178,0.1910,-0.0190,-0.0191,0.0022,0.0802,-0.0642,87.8662,0.0003,-0.0003,-0.0019
137.4002,0.0161,-0.0178,0.1910,-0.0190,-0.0191,0.0022,0.0802,-0.0642,87.8662,0.0003,-0.0003,-0.0019
137.5002,0.0161,-0.0178,0.1910,-0.0190,-0.0191,0.0022,0.0802,-0.0642,87.8662,0.0003,-0.0003,-0.0019
137.6002,0.0163,-0.0181,0.1919,-0.0196,-0.0192,0.0026,0.0800,-0.0642,87.8640,0.0003,-0.0003,-0.0018
137.7002,0.0163,-0.0181,0.1919,-0.0196,-0.0192,0.0026,0.0800,-0.0642,87.8640,0.0003,-0.0003,-0.0018
137.8003,0.0163,-0.0181,0.1919,-0.0196,-0.0192,0.0026,0.0800,-0.0642,87.8640,0.0003,-0.0003,-0.0018
137.9002,0.0163,-0.0181,0.1919,-0.0196,-0.0192,0.0026,0.0800,-0.0642,87.8640,0.0003,-0.0003,-0.0018
138.0002,0.0163,-0.0181,0.1919,-0.0196,-0.0192,0.0026,0.0800,-0.0642,87.8640,0.0003,-0.0003,-0.0018
138.1003,0.0162,-0.0178,0.1906,-0.0199,-0.0191,0.0026,0.0797,-0.0638,87.8616,0.0003,-0.0002,-0.0019
138.2002,0.0162,-0.0178,0.1906,-0.0199,-0.0191,0.0026,0.0797,-0.0638,87.8616,0.0003,-0.0002,-0.0019
138.3002,0.0162,-0.0178,0.1906,-0.0199,-0.0191,0.0026,0.0797,-0.0638,87.8616,0.0003,-0.0002,-0.0019
138.4003,0.0162,-0.0178,0.1906,-0.0199,-0.0191,0.0026,0.0797,-0.0638,87.8616,0.0003,-0.0002,-0.0019
138.5003,0.0162,-0.0178,0.1906,-0.0199,-0.0191,0.0026,0.0797,-0.0638,87.8616,0.0003,-0.0002,-0.0019
138.6003,0.0164,-0.0181,0.1878,-0.0192,-0.0193,0.0013,0.0794,-0.0638,87.8591,0.0003,-0.0003,-0.0019
138.7003,0.0164,-0.0181,0.1878,-0.0192,-0.0193,0.0013,0.0794,-0.0638,87.8591,0.0003,-0.0003,-0.0019
138.8004,0.0164,-0.0181,0.1878,-0.0192,-0.0193,0.0013,0.0794,-0.0638,87.8591,0.0003,-0.0003,-0.0019
138.9003,0.0164,-0.0181,0.1878,-0.0192,-0.0193,0.0013,0.0794,-0.0638,87.8591,0.0003,-0.0003,-0.0019
139.0002,0.0164,-0.0181,0.1878,-0.0192,-0.0193,0.0013,0.0794,-0.0638,87.8591,0.0003,-0.0003,-0.0019
139.1002,0.0162,-0.0179,0.1850,-0.0196,-0.0192,0.0010,0.0792,-0.0635,87.8570,0.0003,-0.0003,-0.0018
139.2003,0.0162,-0.0179,0.1850,-0.0196,-0.0192,0.0010,0.0792,-0.0635,87.8570,0.0003,-0.0003,-0.0018
139.3002,0.0162,-0.0179,0.1850,-0.0196,-0.0192,0.0010,0.0792,-0.0635,87.8570,0.0003,-0.0003,-0.0018
139.4003,0.0162,-0.0179,0.1850,-0.0196,-0.0192,0.0010,0.0792,-0.0635,87.8570,0.0003,-0.0003,-0.0018
139.5003,0.0162,-0.0179,0.1850,-0.0196,-0.0192,0.0010,0.0792,-0.0635,87.8570,0.0003,-0.0003,-0.0018
139.6003,0.0162,-0.0179,0.1850,-0.0196,-0.0192,0.0010,0.0792,-0.0635,87.8570,0.0003,-0.0003,-0.0018
139.7003,0.0165,-0.0181,0.1828,-0.0201,-0.0193,0.0008,0.0790,-0.0630,87.8543,0.0003,-0.0002,-0.0019
139.8003,0.0165,-0.0181,0.1828,-0.0201,-0.0193,0.0008,0.0790,-0.0630,87.8543,0.0003,-0.0002,-0.0019
139.9003,0.0165,-0.0181,0.1828,-0.0201,-0.0193,0.0008,0.0790,-0.0630,87.8543,0.0003,-0.0002,-0.0019
140.0002,0.0165,-0.0181,0.1828,-0.0201,-0.0193,0.0008,0.0790,-0.0630,87.8543,0.0003,-0.0002,-0.0019
140.1002,0.0165,-0.0181,0.1828,-0.0201,-0.0193,0.0008,0.0790,-0.0630,87.8543,0.0003,-0.0002,-0.0019
140.2003,0.0163,-0.0179,0.1799,-0.0191,-0.0192,-0.0004,0.0788,-0.0628,87.8516,0.0003,-0.0003,-0.0019
140.3003,0.0163,-0.0179,0.1799,-0.0191,-0.0192,-0.0004,0.0788,-0.0628,87.8516,0.0003,-0.0003,-0.0019
140.4002,0.0163,-0.0179,0.1799,-0.0191,-0.0192,-0.0004,0.0788,-0.0628,87.8516,0.0003,-0.0003,-0.0019
140.5002,0.0163,-0.0179,0.1799,-0.0191,-0.0192,-0.0004,0.0788,-0.0628,87.8516,0.0003,-0.0003,-0.0019
140.6003,0.0163,-0.0179,0.1799,-0.0191,-0.0192,-0.0004,0.0788,-0.0628,87.8516,0.0003,-0.0003,-0.0019
140.7002,0.0165,-0.0182,0.1776,-0.0197,-0.0192,-0.0007,0.0788,-0.0628,87.8494,0.0003,-0.0003,-0.0018
140.8002,0.0165,-0.0182,0.1776,-0.0197,-0.0192,-0.0007,0.0788,-0.0628,87.8494,0.0003,-0.0003,-0.0018
140.9002,0.0165,-0.0182,0.1776,-0.0197,-0.0192,-0.0007,0.0788,-0.0628,87.8494,0.0003,-0.0003,-0.0018
141.0002,0.0165,-0.0182,0.1776,-0.0197,-0.0192,-0.0007,0.0788,-0.0628,87.8494,0.0003,-0.0003,-0.0018
141.1002,0.0165,-0.0182,0.1776,-0.0197,-0.0192,-0.0007,0.0788,-0.0628,87.8494,0.0003,-0.0003,-0.0018
141.2002,0.0163,-0.0179,0.1764,-0.0200,-0.0190,-0.0006,0.0787,-0.0626,87.8471,0.0004,-0.0003,-0.0018
141.3002,0.0163,-0.0179,0.1764,-0.0200,-0.0190,-0.0006,0.0787,-0.0626,87.8471,0.0004,-0.0003,-0.0018
141.4002,0.0163,-0.0179,0.1764,-0.0200,-0.0190,-0.0006,0.0787,-0.0626,87.8471,0.0004,-0.0003,-0.0018
141.5002,0.0163,-0.0179,0.1764,-0.0200,-0.0190,-0.0006,0.0787,-0.0626,87.8471,0.0004,-0.0003,-0.0018
141.6003,0.0163,-0.0179,0.1764,-0.0200,-0.0190,-0.0006,0.0787,-0.0626,87.8471,0.0004,-0.0003,-0.0018
141.7003,0.0163,-0.0179,0.1764,-0.0200,-0.0190,-0.0006,0.0787,-0.0626,87.8471,0.0004,-0.0003,-0.0018
141.8002,0.0165,-0.0182,0.1743,-0.0193,-0.0191,-0.0015,0.0788,-0.0626,87.8449,0.0004,-0.0003,-0.0018
141.9002,0.0165,-0.0182,0.1743,-0.0193,-0.0191,-0.0015,0.0788,-0.0626,87.8449,0.0004,-0.0003,-0.0018
142.0003,0.0165,-0.0182,0.1743,-0.0193,-0.0191,-0.0015,0.0788,-0.0626,87.8449,0.0004,-0.0003,-0.0018
142.1003,0.0165,-0.0182,0.1743,-0.0193,-0.0191,-0.0015,0.0788,-0.0626,87.8449,0.0004,-0.0003,-0.0018
142.2003,0.0165,-0.0182,0.1743,-0.0193,-0.0191,-0.0015,0.0788,-0.0626,87.8449,0.0004,-0.0003,-0.0018
142.3002,0.0163,-0.0180,0.1717,-0.0196,-0.0190,-0.0016,0.0789,-0.0625,87.8424,0.0004,-0.0003,-0.0019
142.4002,0.0163,-0.0180,0.1717,-0.0196,-0.0190,-0.0016,0.0789,-0.0625,87.8424,0.0004,-0.0003,-0.0019
142.5002,0.0163,-0.0180,0.1717,-0.0196,-0.0190,-0.0016,0.0789,-0.0625,87.8424,0.0004,-0.0003,-0.0019
142.6003,0.0163,-0.0180,0.1717,-0.0196,-0.0190,-0.0016,0.0789,-0.0625,87.8424,0.0004,-0.0003,-0.0019
142.7003,0.0163,-0.0180,0.1717,-0.0196,-0.0190,-0.0016,0.0789,-0.0625,87.8424,0.0004,-0.0003,-0.0019
142.8002,0.0165,-0.0182,0.1697,-0.0201,-0.0191,-0.0019,0.0789,-0.0624,87.8401,0.0004,-0.0003,-0.0018
142.9002,0.0165,-0.0182,0.1697,-0.0201,-0.0191,-0.0019,0.0789,-0.0624,87.8401,0.0004,-0.0003,-0.0018
143.0002,0.0165,-0.0182,0.1697,-0.0201,-0.0191,-0.0019,0.0789,-0.0624,87.8401,0.0004,-0.0003,-0.0018
143.1002,0.0165,-0.0182,0.1697,-0.0201,-0.0191,-0.0019,0.0789,-0.0624,87.8401,0.0004,-0.0003,-0.0018
143.2002,0.0165,-0.0182,0.1697,-0.0201,-0.0191,-0.0019,0.0789,-0.0624,87.8401,0.0004,-0.0003,-0.0018
143.3002,0.0163,-0.0180,0.1682,-0.0191,-0.0190,-0.0026,0.0788,-0.0621,87.8379,0.0003,-0.0003,-0.0018
143.4002,0.0163,-0.0180,0.1682,-0.0191,-0.0190,-0.0026,0.0788,-0.0621,87.8379,0.0003,-0.0003,-0.0018
143.5002,0.0163,-0.0180,0.1682,-0.0191,-0.0190,-0.0026,0.0788,-0.0621,87.8379,0.0003,-0.0003,-0.0018
143.6002,0.0163,-0.0180,0.1682,-0.0191,-0.0190,-0.0026,0.0788,-0.0621,87.8379,0.0003,-0.0003,-0.0018
143.7002,0.0163,-0.0180,0.1682,-0.0191,-0.0190,-0.0026,0.0788,-0.0621,87.8379,0.0003,-0.0003,-0.0018
143.8002,0.0163,-0.0180,0.1682,-0.0191,-0.0190,-0.0026,0.0788,-0.0621,87.8379,0.0003,-0.0003,-0.0018
143.9002,0.0165,-0.0182,0.1671,-0.0195,-0.0191,-0.0025,0.0791,-0.0619,87.8357,0.0004,-0.0003,-0.0018
144.0003,0.0165,-0.0182,0.1671,-0.0195,-0.0191,-0.0025,0.0791,-0.0619,87.8357,0.0004,-0.0003,-0.0018
144.1002,0.0165,-0.0182,0.1671,-0.0195,-0.0191,-0.0025,0.0791,-0.0619,87.8357,0.0004,-0.0003,-0.0018
144.2002,0.0165,-0.0182,0.1671,-0.0195,-0.0191,-0.0025,0.0791,-0.0619,87.8357,0.0004,-0.0003,-0.0018
144.3002,0.0165,-0.0182,0.1671,-0.0195,-0.0191,-0.0025,0.0791,-0.0619,87.8357,0.0004,-0.0003,-0.0018
144.4002,0.0163,-0.0180,0.1682,-0.0197,-0.0190,-0.0020,0.0788,-0.0617,87.8332,0.0003,-0.0003,-0.0019
144.5002,0.0163,-0.0180,0.1682,-0.0197,-0.0190,-0.0020,0.0788,-0.0617,87.8332,0.0003,-0.0003,-0.0019
144.6003,0.0163,-0.0180,0.1682,-0.0197,-0.0190,-0.0020,0.0788,-0.0617,87.8332,0.0003,-0.0003,-0.0019
144.7003,0.0163,-0.0180,0.1682,-0.0197,-0.0190,-0.0020,0.0788,-0.0617,87.8332,0.0003,-0.0003,-0.0019
144.8003,0.0163,-0.0180,0.1682,-0.0197,-0.0190,-0.0020,0.0788,-0.0617,87.8332,0.0003,-0.0003,-0.0019
144.9003,0.0165,-0.0182,0.1705,-0.0190,-0.0191,-0.0020,0.0788,-0.0614,87.8308,0.0004,-0.0003,-0.0018
145.0002,0.0165,-0.0182,0.1705,-0.0190,-0.0191,-0.0020,0.0788,-0.0614,87.8308,0.0004,-0.0003,-0.0018
145.1003,0.0165,-0.0182,0.1705,-0.0190,-0.0191,-0.0020,0.0788,-0.0614,87.8308,0.0004,-0.0003,-0.0018
145.2002,0.0165,-0.0182,0.1705,-0.0190,-0.0191,-0.0020,0.0788,-0.0614,87.8308,0.0004,-0.0003,-0.0018
145.3002,0.0165,-0.0182,0.1705,-0.0190,-0.0191,-0.0020,0.0788,-0.0614,87.8308,0.0004,-0.0003,-0.0018
145.4003,0.0163,-0.0180,0.1730,-0.0193,-0.0189,-0.0012,0.0788,-0.0611,87.8284,0.0004,-0.0002,-0.0018
145.5002,0.0163,-0.0180,0.1730,-0.0193,-0.0189,-0.0012,0.0788,-0.0611,87.8284,0.0004,-0.0002,-0.0018
145.6003,0.0163,-0.0180,0.1730,-0.0193,-0.0189,-0.0012,0.0788,-0.0611,87.8284,0.0004,-0.0002,-0.0018
145.7003,0.0163,-0.0180,0.1730,-0.0193,-0.0189,-0.0012,0.0788,-0.0611,87.8284,0.0004,-0.0002,-0.0018
145.8002,0.0163,-0.0180,0.1730,-0.0193,-0.0189,-0.0012,0.0788,-0.0611,87.8284,0.0004,-0.0002,-0.0018
145.9002,0.0165,-0.0182,0.1755,-0.0198,-0.0191,-0.0004,0.0786,-0.0611,87.8260,0.0003,-0.0003,-0.0018
146.0002,0.0165,-0.0182,0.1755,-0.0198,-0.0191,-0.0004,0.0786,-0.0611,87.8260,0.0003,-0.0003,-0.0018
146.1003,0.0165,-0.0182,0.1755,-0.0198,-0.0191,-0.0004,0.0786,-0.0611,87.8260,0.0003,-0.0003,-0.0018
146.2002,0.0165,-0.0182,0.1755,-0.0198,-0.0191,-0.0004,0.0786,-0.0611,87.8260,0.0003,-0.0003,-0.0018
146.3002,0.0165,-0.0182,0.1755,-0.0198,-0.0191,-0.0004,0.0786,-0.0611,87.8260,0.0003,-0.0003,-0.0018
146.4003,0.0165,-0.0182,0.1755,-0.0198,-0.0191,-0.0004,0.0786,-0.0611,87.8260,0.0003,-0.0003,-0.0018
146.5002,0.0162,-0.0179,0.1780,-0.0189,-0.0189,-0.0004,0.0783,-0.0607,87.8238,0.0003,-0.0003,-0.0018
146.6002,0.0162,-0.0179,0.1780,-0.0189,-0.0189,-0.0004,0.0783,-0.0607,87.8238,0.0003,-0.0003,-0.0018
146.7002,0.0162,-0.0179,0.1780,-0.0189,-0.0189,-0.0004,0.0783,-0.0607,87.8238,0.0003,-0.0003,-0.0018
146.8002,0.0162,-0.0179,0.1780,-0.0189,-0.0189,-0.0004,0.0783,-0.0607,87.8238,0.0003,-0.0003,-0.0018
146.9003,0.0162,-0.0179,0.1780,-0.0189,-0.0189,-0.0004,0.0783,-0.0607,87.8238,0.0003,-0.0003,-0.0018
147.0003,0.0164,-0.0182,0.1794,-0.0195,-0.0190,0.0002,0.0784,-0.0609,87.8216,0.0004,-0.0003,-0.0018
147.1002,0.0164,-0.0182,0.1794,-0.0195,-0.0190,0.0002,0.0784,-0.0609,87.8216,0.0004,-0.0003,-0.0018
147.2002,0.0164,-0.0182,0.1794,-0.0195,-0.0190,0.0002,0.0784,-0.0609,87.8216,0.0004,-0.0003,-0.0018
147.3002,0.0164,-0.0182,0.1794,-0.0195,-0.0190,0.0002,0.0784,-0.0609,87.8216,0.0004,-0.0003,-0.0018
147.4002,0.0164,-0.0182,0.1794,-0.0195,-0.0190,0.0002,0.0784,-0.0609,87.8216,0.0004,-0.0003,-0.0018
147.5003,0.0162,-0.0179,0.1801,-0.0198,-0.0188,0.0005,0.0784,-0.0605,87.8194,0.0004,-0.0002,-0.0018
147.6003,0.0162,-0.0179,0.1801,-0.0198,-0.0188,0.0005,0.0784,-0.0605,87.8194,0.0004,-0.0002,-0.0018
147.7002,0.0162,-0.0179,0.1801,-0.0198,-0.0188,0.0005,0.0784,-0.0605,87.8194,0.0004,-0.0002,-0.0018
147.8003,0.0162,-0.0179,0.1801,-0.0198,-0.0188,0.0005,0.0784,-0.0605,87.8194,0.0004,-0.0002,-0.0018
147.9002,0.0162,-0.0179,0.1801,-0.0198,-0.0188,0.0005,0.0784,-0.0605,87.8194,0.0004,-0.0002,-0.0018
148.0002,0.0164,-0.0182,0.1810,-0.0190,-0.0190,0.0002,0.0785,-0.0605,87.8170,0.0004,-0.0003,-0.0018
148.1003,0.0164,-0.0182,0.1810,-0.0190,-0.0190,0.0002,0.0785,-0.0605,87.8170,0.0004,-0.0003,-0.0018
148.2002,0.0164,-0.0182,0.1810,-0.0190,-0.0190,0.0002,0.0785,-0.0605,87.8170,0.0004,-0.0003,-0.0018
148.3002,0.0164,-0.0182,0.1810,-0.0190,-0.0190,0.0002,0.0785,-0.0605,87.8170,0.0004,-0.0003,-0.0018
148.4002,0.0164,-0.0182,0.1810,-0.0190,-0.0190,0.0002,0.0785,-0.0605,87.8170,0.0004,-0.0003,-0.0018
148.5003,0.0164,-0.0182,0.1810,-0.0190,-0.0190,0.0002,0.0785,-0.0605,87.8170,0.0004,-0.0003,-0.0018
148.6002,0.0162,-0.0179,0.1815,-0.0193,-0.0190,0.0006,0.0785,-0.0604,87.8151,0.0004,-0.0003,-0.0017
148.7003,0.0162,-0.0179,0.1815,-0.0193,-0.0190,0.0006,0.0785,-0.0604,87.8151,0.0004,-0.0003,-0.0017
148.8002,0.0162,-0.0179,0.1815,-0.0193,-0.0190,0.0006,0.0785,-0.0604,87.8151,0.0004,-0.0003,-0.0017
148.9002,0.0162,-0.0179,0.1815,-0.0193,-0.0190,0.0006,0.0785,-0.0604,87.8151,0.0004,-0.0003,-0.0017
149.0003,0.0162,-0.0179,0.1815,-0.0193,-0.0190,0.0006,0.0785,-0.0604,87.8151,0.0004,-0.0003,-0.0017
149.1002,0.0164,-0.0181,0.1815,-0.0199,-0.0192,0.0008,0.0785,-0.0601,87.8124,0.0004,-0.0003,-0.0018
149.2002,0.0164,-0.0181,0.1815,-0.0199,-0.0192,0.0008,0.0785,-0.0601,87.8124,0.0004,-0.0003,-0.0018
149.3002,0.0164,-0.0181,0.1815,-0.0199,-0.0192,0.0008,0.0785,-0.0601,87.8124,0.0004,-0.0003,-0.0018
149.4002,0.0164,-0.0181,0.1815,-0.0199,-0.0192,0.0008,0.0785,-0.0601,87.8124,0.0004,-0.0003,-0.0018
149.5002,0.0164,-0.0181,0.1815,-0.0199,-0.0192,0.0008,0.0785,-0.0601,87.8124,0.0004,-0.0003,-0.0018
149.6003,0.0162,-0.0179,0.1795,-0.0188,-0.0191,-0.0000,0.0782,-0.0597,87.8102,0.0003,-0.0002,-0.0018
149.7003,0.0162,-0.0179,0.1795,-0.0188,-0.0191,-0.0000,0.0782,-0.0597,87.8102,0.0003,-0.0002,-0.0018
149.8003,0.0162,-0.0179,0.1795,-0.0188,-0.0191,-0.0000,0.0782,-0.0597,87.8102,0.0003,-0.0002,-0.0018
149.9003,0.0162,-0.0179,0.1795,-0.0188,-0.0191,-0.0000,0.0782,-0.0597,87.8102,0.0003,-0.0002,-0.0018
150.0003,0.0162,-0.0179,0.1795,-0.0188,-0.0191,-0.0000,0.0782,-0.0597,87.8102,0.0003,-0.0002,-0.0018
150.1002,0.0165,-0.0181,0.1771,-0.0194,-0.0193,-0.0002,0.0782,-0.0596,87.8080,0.0003,-0.0003,-0.0018
150.2003,0.0165,-0.0181,0.1771,-0.0194,-0.0193,-0.0002,0.0782,-0.0596,87.8080,0.0003,-0.0003,-0.0018
150.3002,0.0165,-0.0181,0.1771,-0.0194,-0.0193,-0.0002,0.0782,-0.0596,87.8080,0.0003,-0.0003,-0.0018
150.4002,0.0165,-0.0181,0.1771,-0.0194,-0.0193,-0.0002,0.0782,-0.0596,87.8080,0.0003,-0.0003,-0.0018
150.5002,0.0165,-0.0181,0.1771,-0.0194,-0.0193,-0.0002,0.0782,-0.0596,87.8080,0.0003,-0.0003,-0.0018
150.6002,0.0163,-0.0179,0.1748,-0.0197,-0.0190,-0.0005,0.0781,-0.0593,87.8056,0.0004,-0.0003,-0.0018
150.7003,0.0163,-0.0179,0.1748,-0.0197,-0.0190,-0.0005,0.0781,-0.0593,87.8056,0.0004,-0.0003,-0.0018
150.8002,0.0163,-0.0179,0.1748,-0.0197,-0.0190,-0.0005,0.0781,-0.0593,87.8056,0.0004,-0.0003,-0.0018
150.9003,0.0163,-0.0179,0.1748,-0.0197,-0.0190,-0.0005,0.0781,-0.0593,87.8056,0.0004,-0.0003,-0.0018
151.0002,0.0163,-0.0179,0.1748,-0.0197,-0.0190,-0.0005,0.0781,-0.0593,87.8056,0.0004,-0.0003,-0.0018
151.1002,0.0163,-0.0179,0.1748,-0.0197,-0.0190,-0.0005,0.0781,-0.0593,87.8056,0.0004,-0.0003,-0.0018
151.2003,0.0165,-0.0181,0.1727,-0.0189,-0.0193,-0.0014,0.0778,-0.0593,87.8031,0.0003,-0.0003,-0.0018
151.3003,0.0165,-0.0181,0.1727,-0.0189,-0.0193,-0.0014,0.0778,-0.0593,87.8031,0.0003,-0.0003,-0.0018
151.4003,0.0165,-0.0181,0.1727,-0.0189,-0.0193,-0.0014,0.0778,-0.0593,87.8031,0.0003,-0.0003,-0.0018
151.5003,0.0165,-0.0181,0.1727,-0.0189,-0.0193,-0.0014,0.0778,-0.0593,87.8031,0.0003,-0.0003,-0.0018
151.6002,0.0165,-0.0181,0.1727,-0.0189,-0.0193,-0.0014,0.0778,-0.0593,87.8031,0.0003,-0.0003,-0.0018
151.7002,0.0163,-0.0179,0.1712,-0.0192,-0.0192,-0.0015,0.0774,-0.0590,87.8007,0.0003,-0.0003,-0.0018
151.8002,0.0163,-0.0179,0.1712,-0.0192,-0.0192,-0.0015,0.0774,-0.0590,87.8007,0.0003,-0.0003,-0.0018
151.9002,0.0163,-0.0179,0.1712,-0.0192,-0.0192,-0.0015,0.0774,-0.0590,87.8007,0.0003,-0.0003,-0.0018
152.0002,0.0163,-0.0179,0.1712,-0.0192,-0.0192,-0.0015,0.0774,-0.0590,87.8007,0.0003,-0.0003,-0.0018
152.1002,0.0163,-0.0179,0.1712,-0.0192,-0.0192,-0.0015,0.0774,-0.0590,87.8007,0.0003,-0.0003,-0.0018
152.2002,0.0166,-0.0181,0.1695,-0.0198,-0.0194,-0.0014,0.0776,-0.0589,87.7979,0.0004,-0.0003,-0.0019
152.3002,0.0166,-0.0181,0.1695,-0.0198,-0.0194,-0.0014,0.0776,-0.0589,87.7979,0.0004,-0.0003,-0.0019
152.4003,0.0166,-0.0181,0.1695,-0.0198,-0.0194,-0.0014,0.0776,-0.0589,87.7979,0.0004,-0.0003,-0.0019
152.5002,0.0166,-0.0181,0.1695,-0.0198,-0.0194,-0.0014,0.0776,-0.0589,87.7979,0.0004,-0.0003,-0.0019
152.6002,0.0166,-0.0181,0.1695,-0.0198,-0.0194,-0.0014,0.0776,-0.0589,87.7979,0.0004,-0.0003,-0.0019
152.7002,0.0164,-0.0178,0.1696,-0.0186,-0.0192,-0.0018,0.0773,-0.0584,87.7955,0.0003,-0.0002,-0.0018
152.8002,0.0164,-0.0178,0.1696,-0.0186,-0.0192,-0.0018,0.0773,-0.0584,87.7955,0.0003,-0.0002,-0.0018
152.9003,0.0164,-0.0178,0.1696,-0.0186,-0.0192,-0.0018,0.0773,-0.0584,87.7955,0.0003,-0.0002,-0.0018
153.0002,0.0164,-0.0178,0.1696,-0.0186,-0.0192,-0.0018,0.0773,-0.0584,87.7955,0.0003,-0.0002,-0.0018
153.1002,0.0164,-0.0178,0.1696,-0.0186,-0.0192,-0.0018,0.0773,-0.0584,87.7955,0.0003,-0.0002,-0.0018
153.2002,0.0166,-0.0180,0.1719,-0.0191,-0.0194,-0.0010,0.0774,-0.0582,87.7931,0.0004,-0.0002,-0.0018
153.3002,0.0166,-0.0180,0.1719,-0.0191,-0.0194,-0.0010,0.0774,-0.0582,87.7931,0.0004,-0.0002,-0.0018
153.4002,0.0166,-0.0180,0.1719,-0.0191,-0.0194,-0.0010,0.0774,-0.0582,87.7931,0.0004,-0.0002,-0.0018
153.5003,0.0166,-0.0180,0.1719,-0.0191,-0.0194,-0.0010,0.0774,-0.0582,87.7931,0.0004,-0.0002,-0.0018
153.6002,0.0166,-0.0180,0.1719,-0.0191,-0.0194,-0.0010,0.0774,-0.0582,87.7931,0.0004,-0.0002,-0.0018
153.7002,0.0166,-0.0180,0.1719,-0.0191,-0.0194,-0.0010,0.0774,-0.0582,87.7931,0.0004,-0.0002,-0.0018
153.8002,0.0164,-0.0178,0.1747,-0.0194,-0.0193,-0.0002,0.0773,-0.0581,87.7904,0.0004,-0.0003,-0.0018
153.9002,0.0164,-0.0178,0.1747,-0.0194,-0.0193,-0.0002,0.0773,-0.0581,87.7904,0.0004,-0.0003,-0.0018
154.0002,0.0164,-0.0178,0.1747,-0.0194,-0.0193,-0.0002,0.0773,-0.0581,87.7904,0.0004,-0.0003,-0.0018
154.1002,0.0164,-0.0178,0.1747,-0.0194,-0.0193,-0.0002,0.0773,-0.0581,87.7904,0.0004,-0.0003,-0.0018
154.2002,0.0164,-0.0178,0.1747,-0.0194,-0.0193,-0.0002,0.0773,-0.0581,87.7904,0.0004,-0.0003,-0.0018
154.3003,0.0166,-0.0180,0.1771,-0.0188,-0.0195,-0.0001,0.0772,-0.0578,87.7879,0.0003,-0.0002,-0.0018
154.4003,0.0166,-0.0180,0.1771,-0.0188,-0.0195,-0.0001,0.0772,-0.0578,87.7879,0.0003,-0.0002,-0.0018
154.5003,0.0166,-0.0180,0.1771,-0.0188,-0.0195,-0.0001,0.0772,-0.0578,87.7879,0.0003,-0.0002,-0.0018
154.6003,0.0166,-0.0180,0.1771,-0.0188,-0.0195,-0.0001,0.0772,-0.0578,87.7879,0.0003,-0.0002,-0.0018
154.7003,0.0166,-0.0180,0.1771,-0.0188,-0.0195,-0.0001,0.0772,-0.0578,87.7879,0.0003,-0.0002,-0.0018
154.8002,0.0164,-0.0177,0.1785,-0.0191,-0.0193,0.0005,0.0770,-0.0577,87.7857,0.0003,-0.0003,-0.0018
154.9002,0.0164,-0.0177,0.1785,-0.0191,-0.0193,0.0005,0.0770,-0.0577,87.7857,0.0003,-0.0003,-0.0018
155.0003,0.0164,-0.0177,0.1785,-0.0191,-0.0193,0.0005,0.0770,-0.0577,87.7857,0.0003,-0.0003,-0.0018
