t,x,y,z,vx,vy,vz,roll_deg,pitch_deg,yaw_deg,roll_rate,pitch_rate,yaw_rate
135.6999,0.0121,-0.0113,-1.1613,-0.0145,-0.0152,-0.0036,0.0873,-0.0644,90.8350,0.0004,-0.0002,-0.0003
135.7999,0.0121,-0.0113,-1.1613,-0.0145,-0.0152,-0.0036,0.0873,-0.0644,90.8350,0.0004,-0.0002,-0.0003
135.8999,0.0121,-0.0113,-1.1613,-0.0145,-0.0152,-0.0036,0.0873,-0.0644,90.8350,0.0004,-0.0002,-0.0003
135.9999,0.0121,-0.0113,-1.1613,-0.0145,-0.0152,-0.0036,0.0873,-0.0644,90.8350,0.0004,-0.0002,-0.0003
136.1000,0.0121,-0.0113,-1.1613,-0.0145,-0.0152,-0.0036,0.0873,-0.0644,90.8350,0.0004,-0.0002,-0.0003
136.2000,0.0121,-0.0113,-1.1613,-0.0145,-0.0152,-0.0036,0.0873,-0.0644,90.8350,0.0004,-0.0002,-0.0003
136.3000,0.0121,-0.0113,-1.1613,-0.0145,-0.0152,-0.0036,0.0873,-0.0644,90.8350,0.0004,-0.0002,-0.0003
136.4000,0.0121,-0.0113,-1.1613,-0.0145,-0.0152,-0.0036,0.0873,-0.0644,90.8350,0.0004,-0.0002,-0.0003
136.5000,0.0121,-0.0113,-1.1613,-0.0145,-0.0152,-0.0036,0.0873,-0.0644,90.8350,0.0004,-0.0002,-0.0003
136.5999,0.0121,-0.0113,-1.1613,-0.0145,-0.0152,-0.0036,0.0873,-0.0644,90.8350,0.0004,-0.0002,-0.0003
136.6999,0.0121,-0.0113,-1.1613,-0.0145,-0.0152,-0.0036,0.0873,-0.0644,90.8350,0.0004,-0.0002,-0.0003
136.7999,0.0121,-0.0113,-1.1613,-0.0145,-0.0152,-0.0036,0.0873,-0.0644,90.8350,0.0004,-0.0002,-0.0003
136.9000,0.0121,-0.0113,-1.1613,-0.0145,-0.0152,-0.0036,0.0873,-0.0644,90.8350,0.0004,-0.0002,-0.0003
137.0001,0.0121,-0.0113,-1.1613,-0.0145,-0.0152,-0.0036,0.0873,-0.0644,90.8350,0.0004,-0.0002,-0.0003
137.0999,0.0121,-0.0113,-1.1613,-0.0145,-0.0152,-0.0036,0.0873,-0.0644,90.8350,0.0004,-0.0002,-0.0003
137.2000,0.0121,-0.0113,-1.1613,-0.0145,-0.0152,-0.0036,0.0873,-0.0644,90.8350,0.0004,-0.0002,-0.0003
137.2999,0.0121,-0.0113,-1.1613,-0.0145,-0.0152,-0.0036,0.0873,-0.0644,90.8350,0.0004,-0.0002,-0.0003
137.4000,0.0121,-0.0113,-1.1613,-0.0145,-0.0152,-0.0036,0.0873,-0.0644,90.8350,0.0004,-0.0002,-0.0003
137.5001,0.0121,-0.0113,-1.1613,-0.0145,-0.0152,-0.0036,0.0873,-0.0644,90.8350,0.0004,-0.0002,-0.0003
137.6000,0.0121,-0.0113,-1.1613,-0.0145,-0.0152,-0.0036,0.0873,-0.0644,90.8350,0.0004,-0.0002,-0.0003
137.6999,0.0121,-0.0113,-1.1613,-0.0145,-0.0152,-0.0036,0.0873,-0.0644,90.8350,0.0004,-0.0002,-0.0003
137.8000,0.0121,-0.0113,-1.1613,-0.0145,-0.0152,-0.0036,0.0873,-0.0644,90.8350,0.0004,-0.0002,-0.0003
137.9001,0.0121,-0.0113,-1.1613,-0.0145,-0.0152,-0.0036,0.0873,-0.0644,90.8350,0.0004,-0.0002,-0.0003
137.9999,0.0121,-0.0113,-1.1613,-0.0145,-0.0152,-0.0036,0.0873,-0.0644,90.8350,0.0004,-0.0002,-0.0003
138.0999,0.0121,-0.0113,-1.1613,-0.0145,-0.0152,-0.0036,0.0873,-0.0644,90.8350,0.0004,-0.0002,-0.0003
138.2000,0.0121,-0.0113,-1.1613,-0.0145,-0.0152,-0.0036,0.0873,-0.0644,90.8350,0.0004,-0.0002,-0.0003
138.3000,0.0121,-0.0113,-1.1613,-0.0145,-0.0152,-0.0036,0.0873,-0.0644,90.8350,0.0004,-0.0002,-0.0003
138.4000,0.0122,-0.0112,-1.1450,-0.0143,-0.0152,-0.0035,0.0879,-0.0643,90.8267,0.0002,-0.0001,-0.0004
138.5000,0.0122,-0.0112,-1.1450,-0.0143,-0.0152,-0.0035,0.0879,-0.0643,90.8267,0.0002,-0.0001,-0.0004
138.6000,0.0122,-0.0112,-1.1450,-0.0143,-0.0152,-0.0035,0.0879,-0.0643,90.8267,0.0002,-0.0001,-0.0004
138.7000,0.0122,-0.0112,-1.1450,-0.0143,-0.0152,-0.0035,0.0879,-0.0643,90.8267,0.0002,-0.0001,-0.0004
138.8000,0.0122,-0.0112,-1.1450,-0.0143,-0.0152,-0.0035,0.0879,-0.0643,90.8267,0.0002,-0.0001,-0.0004
138.8999,0.0122,-0.0112,-1.1450,-0.0143,-0.0152,-0.0035,0.0879,-0.0643,90.8267,0.0002,-0.0001,-0.0004
138.9999,0.0122,-0.0112,-1.1450,-0.0143,-0.0152,-0.0035,0.0879,-0.0643,90.8267,0.0002,-0.0001,-0.0004
139.0999,0.0122,-0.0112,-1.1450,-0.0143,-0.0152,-0.0035,0.0879,-0.0643,90.8267,0.0002,-0.0001,-0.0004
139.1999,0.0122,-0.0112,-1.1450,-0.0143,-0.0152,-0.0035,0.0879,-0.0643,90.8267,0.0002,-0.0001,-0.0004
139.3000,0.0122,-0.0112,-1.1450,-0.0143,-0.0152,-0.0035,0.0879,-0.0643,90.8267,0.0002,-0.0001,-0.0004
139.4000,0.0122,-0.0112,-1.1450,-0.0143,-0.0152,-0.0035,0.0879,-0.0643,90.8267,0.0002,-0.0001,-0.0004
139.5000,0.0122,-0.0112,-1.1450,-0.0143,-0.0152,-0.0035,0.0879,-0.0643,90.8267,0.0002,-0.0001,-0.0004
139.5999,0.0122,-0.0112,-1.1450,-0.0143,-0.0152,-0.0035,0.0879,-0.0643,90.8267,0.0002,-0.0001,-0.0004
139.6999,0.0122,-0.0112,-1.1450,-0.0143,-0.0152,-0.0035,0.0879,-0.0643,90.8267,0.0002,-0.0001,-0.0004
139.8000,0.0122,-0.0112,-1.1450,-0.0143,-0.0152,-0.0035,0.0879,-0.0643,90.8267,0.0002,-0.0001,-0.0004
139.9000,0.0122,-0.0112,-1.1450,-0.0143,-0.0152,-0.0035,0.0879,-0.0643,90.8267,0.0002,-0.0001,-0.0004
140.0000,0.0122,-0.0112,-1.1450,-0.0143,-0.0152,-0.0035,0.0879,-0.0643,90.8267,0.0002,-0.0001,-0.0004
140.1000,0.0122,-0.0112,-1.1450,-0.0143,-0.0152,-0.0035,0.0879,-0.0643,90.8267,0.0002,-0.0001,-0.0004
140.2000,0.0122,-0.0112,-1.1450,-0.0143,-0.0152,-0.0035,0.0879,-0.0643,90.8267,0.0002,-0.0001,-0.0004
140.3001,0.0122,-0.0112,-1.1450,-0.0143,-0.0152,-0.0035,0.0879,-0.0643,90.8267,0.0002,-0.0001,-0.0004
140.4000,0.0122,-0.0112,-1.1450,-0.0143,-0.0152,-0.0035,0.0879,-0.0643,90.8267,0.0002,-0.0001,-0.0004
140.5000,0.0122,-0.0112,-1.1450,-0.0143,-0.0152,-0.0035,0.0879,-0.0643,90.8267,0.0002,-0.0001,-0.0004
140.6000,0.0122,-0.0112,-1.1450,-0.0143,-0.0152,-0.0035,0.0879,-0.0643,90.8267,0.0002,-0.0001,-0.0004
140.7000,0.0122,-0.0112,-1.1450,-0.0143,-0.0152,-0.0035,0.0879,-0.0643,90.8267,0.0002,-0.0001,-0.0004
140.8000,0.0122,-0.0112,-1.1450,-0.0143,-0.0152,-0.0035,0.0879,-0.0643,90.8267,0.0002,-0.0001,-0.0004
140.9000,0.0122,-0.0112,-1.1450,-0.0143,-0.0152,-0.0035,0.0879,-0.0643,90.8267,0.0002,-0.0001,-0.0004
141.0000,0.0122,-0.0112,-1.1450,-0.0143,-0.0152,-0.0035,0.0879,-0.0643,90.8267,0.0002,-0.0001,-0.0004
141.1000,0.0122,-0.0112,-1.1450,-0.0143,-0.0152,-0.0035,0.0879,-0.0643,90.8267,0.0002,-0.0001,-0.0004
141.1999,0.0122,-0.0112,-1.1450,-0.0143,-0.0152,-0.0035,0.0879,-0.0643,90.8267,0.0002,-0.0001,-0.0004
141.3000,0.0122,-0.0112,-1.1450,-0.0143,-0.0152,-0.0035,0.0879,-0.0643,90.8267,0.0002,-0.0001,-0.0004
141.4000,0.0122,-0.0112,-1.1450,-0.0143,-0.0152,-0.0035,0.0879,-0.0643,90.8267,0.0002,-0.0001,-0.0004
141.5000,0.0122,-0.0112,-1.1450,-0.0143,-0.0152,-0.0035,0.0879,-0.0643,90.8267,0.0002,-0.0001,-0.0004
141.6000,0.0122,-0.0112,-1.1450,-0.0143,-0.0152,-0.0035,0.0879,-0.0643,90.8267,0.0002,-0.0001,-0.0004
141.6999,0.0122,-0.0112,-1.1450,-0.0143,-0.0152,-0.0035,0.0879,-0.0643,90.8267,0.0002,-0.0001,-0.0004
141.7999,0.0122,-0.0112,-1.1450,-0.0143,-0.0152,-0.0035,0.0879,-0.0643,90.8267,0.0002,-0.0001,-0.0004
141.9000,0.0122,-0.0112,-1.1450,-0.0143,-0.0152,-0.0035,0.0879,-0.0643,90.8267,0.0002,-0.0001,-0.0004
141.9999,0.0122,-0.0112,-1.1450,-0.0143,-0.0152,-0.0035,0.0879,-0.0643,90.8267,0.0002,-0.0001,-0.0004
142.0999,0.0122,-0.0112,-1.1450,-0.0143,-0.0152,-0.0035,0.0879,-0.0643,90.8267,0.0002,-0.0001,-0.0004
142.2000,0.0122,-0.0112,-1.1450,-0.0143,-0.0152,-0.0035,0.0879,-0.0643,90.8267,0.0002,-0.0001,-0.0004
142.3000,0.0122,-0.0112,-1.1450,-0.0143,-0.0152,-0.0035,0.0879,-0.0643,90.8267,0.0002,-0.0001,-0.0004
142.3999,0.0122,-0.0112,-1.1450,-0.0143,-0.0152,-0.0035,0.0879,-0.0643,90.8267,0.0002,-0.0001,-0.0004
142.4999,0.0122,-0.0112,-1.1450,-0.0143,-0.0152,-0.0035,0.0879,-0.0643,90.8267,0.0002,-0.0001,-0.0004
142.6000,0.0122,-0.0112,-1.1450,-0.0143,-0.0152,-0.0035,0.0879,-0.0643,90.8267,0.0002,-0.0001,-0.0004
142.7001,0.0121,-0.0112,-1.1290,-0.0144,-0.0152,-0.0034,0.0873,-0.0653,90.8185,0.0004,-0.0003,-0.0002
142.8001,0.0121,-0.0112,-1.1290,-0.0144,-0.0152,-0.0034,0.0873,-0.0653,90.8185,0.0004,-0.0003,-0.0002
142.9000,0.0121,-0.0112,-1.1290,-0.0144,-0.0152,-0.0034,0.0873,-0.0653,90.8185,0.0004,-0.0003,-0.0002
143.0000,0.0121,-0.0112,-1.1290,-0.0144,-0.0152,-0.0034,0.0873,-0.0653,90.8185,0.0004,-0.0003,-0.0002
143.1000,0.0121,-0.0112,-1.1290,-0.0144,-0.0152,-0.0034,0.0873,-0.0653,90.8185,0.0004,-0.0003,-0.0002
143.2000,0.0121,-0.0112,-1.1290,-0.0144,-0.0152,-0.0034,0.0873,-0.0653,90.8185,0.0004,-0.0003,-0.0002
143.3000,0.0121,-0.0112,-1.1290,-0.0144,-0.0152,-0.0034,0.0873,-0.0653,90.8185,0.0004,-0.0003,-0.0002
143.4000,0.0121,-0.0112,-1.1290,-0.0144,-0.0152,-0.0034,0.0873,-0.0653,90.8185,0.0004,-0.0003,-0.0002
143.4999,0.0121,-0.0112,-1.1290,-0.0144,-0.0152,-0.0034,0.0873,-0.0653,90.8185,0.0004,-0.0003,-0.0002
143.6000,0.0121,-0.0112,-1.1290,-0.0144,-0.0152,-0.0034,0.0873,-0.0653,90.8185,0.0004,-0.0003,-0.0002
143.7000,0.0121,-0.0112,-1.1290,-0.0144,-0.0152,-0.0034,0.0873,-0.0653,90.8185,0.0004,-0.0003,-0.0002
143.8000,0.0121,-0.0112,-1.1290,-0.0144,-0.0152,-0.0034,0.0873,-0.0653,90.8185,0.0004,-0.0003,-0.0002
143.9000,0.0121,-0.0112,-1.1290,-0.0144,-0.0152,-0.0034,0.0873,-0.0653,90.8185,0.0004,-0.0003,-0.0002
144.0000,0.0121,-0.0112,-1.1290,-0.0144,-0.0152,-0.0034,0.0873,-0.0653,90.8185,0.0004,-0.0003,-0.0002
144.1000,0.0121,-0.0112,-1.1290,-0.0144,-0.0152,-0.0034,0.0873,-0.0653,90.8185,0.0004,-0.0003,-0.0002
144.1999,0.0121,-0.0112,-1.1290,-0.0144,-0.0152,-0.0034,0.0873,-0.0653,90.8185,0.0004,-0.0003,-0.0002
144.3000,0.0121,-0.0112,-1.1290,-0.0144,-0.0152,-0.0034,0.0873,-0.0653,90.8185,0.0004,-0.0003,-0.0002
144.3999,0.0121,-0.0112,-1.1290,-0.0144,-0.0152,-0.0034,0.0873,-0.0653,90.8185,0.0004,-0.0003,-0.0002
144.4999,0.0121,-0.0112,-1.1290,-0.0144,-0.0152,-0.0034,0.0873,-0.0653,90.8185,0.0004,-0.0003,-0.0002
144.5999,0.0121,-0.0112,-1.1290,-0.0144,-0.0152,-0.0034,0.0873,-0.0653,90.8185,0.0004,-0.0003,-0.0002
144.7000,0.0121,-0.0112,-1.1290,-0.0144,-0.0152,-0.0034,0.0873,-0.0653,90.8185,0.0004,-0.0003,-0.0002
144.8000,0.0121,-0.0112,-1.1290,-0.0144,-0.0152,-0.0034,0.0873,-0.0653,90.8185,0.0004,-0.0003,-0.0002
144.9000,0.0121,-0.0112,-1.1290,-0.0144,-0.0152,-0.0034,0.0873,-0.0653,90.8185,0.0004,-0.0003,-0.0002
145.0000,0.0121,-0.0112,-1.1290,-0.0144,-0.0152,-0.0034,0.0873,-0.0653,90.8185,0.0004,-0.0003,-0.0002
145.1000,0.0121,-0.0112,-1.1290,-0.0144,-0.0152,-0.0034,0.0873,-0.0653,90.8185,0.0004,-0.0003,-0.0002
145.2000,0.0121,-0.0112,-1.1290,-0.0144,-0.0152,-0.0034,0.0873,-0.0653,90.8185,0.0004,-0.0003,-0.0002
145.3000,0.0121,-0.0112,-1.1290,-0.0144,-0.0152,-0.0034,0.0873,-0.0653,90.8185,0.0004,-0.0003,-0.0002
145.4000,0.0121,-0.0112,-1.1290,-0.0144,-0.0152,-0.0034,0.0873,-0.0653,90.8185,0.0004,-0.0003,-0.0002
145.5000,0.0121,-0.0112,-1.1290,-0.0144,-0.0152,-0.0034,0.0873,-0.0653,90.8185,0.0004,-0.0003,-0.0002
145.5999,0.0121,-0.0112,-1.1290,-0.0144,-0.0152,-0.0034,0.0873,-0.0653,90.8185,0.0004,-0.0003,-0.0002
145.6999,0.0121,-0.0112,-1.1290,-0.0144,-0.0152,-0.0034,0.0873,-0.0653,90.8185,0.0004,-0.0003,-0.0002
145.7999,0.0121,-0.0112,-1.1290,-0.0144,-0.0152,-0.0034,0.0873,-0.0653,90.8185,0.0004,-0.0003,-0.0002
145.8999,0.0121,-0.0112,-1.1290,-0.0144,-0.0152,-0.0034,0.0873,-0.0653,90.8185,0.0004,-0.0003,-0.0002
146.0000,0.0121,-0.0112,-1.1290,-0.0144,-0.0152,-0.0034,0.0873,-0.0653,90.8185,0.0004,-0.0003,-0.0002
146.1000,0.0121,-0.0112,-1.1290,-0.0144,-0.0152,-0.0034,0.0873,-0.0653,90.8185,0.0004,-0.0003,-0.0002
146.1999,0.0121,-0.0112,-1.1290,-0.0144,-0.0152,-0.0034,0.0873,-0.0653,90.8185,0.0004,-0.0003,-0.0002
146.2999,0.0121,-0.0112,-1.1290,-0.0144,-0.0152,-0.0034,0.0873,-0.0653,90.8185,0.0004,-0.0003,-0.0002
146.3999,0.0121,-0.0112,-1.1290,-0.0144,-0.0152,-0.0034,0.0873,-0.0653,90.8185,0.0004,-0.0003,-0.0002
146.4999,0.0121,-0.0112,-1.1290,-0.0144,-0.0152,-0.0034,0.0873,-0.0653,90.8185,0.0004,-0.0003,-0.0002
146.5999,0.0121,-0.0112,-1.1290,-0.0144,-0.0152,-0.0034,0.0873,-0.0653,90.8185,0.0004,-0.0003,-0.0002
146.6999,0.0121,-0.0112,-1.1290,-0.0144,-0.0152,-0.0034,0.0873,-0.0653,90.8185,0.0004,-0.0003,-0.0002
146.8000,0.0121,-0.0112,-1.1290,-0.0144,-0.0152,-0.0034,0.0873,-0.0653,90.8185,0.0004,-0.0003,-0.0002
146.9000,0.0121,-0.0112,-1.1290,-0.0144,-0.0152,-0.0034,0.0873,-0.0653,90.8185,0.0004,-0.0003,-0.0002
147.0000,0.0121,-0.0112,-1.1132,-0.0146,-0.0151,-0.0034,0.0874,-0.0656,90.8102,0.0005,-0.0002,-0.0004
147.1000,0.0121,-0.0112,-1.1132,-0.0146,-0.0151,-0.0034,0.0874,-0.0656,90.8102,0.0005,-0.0002,-0.0004
147.1999,0.0121,-0.0112,-1.1132,-0.0146,-0.0151,-0.0034,0.0874,-0.0656,90.8102,0.0005,-0.0002,-0.0004
147.3000,0.0121,-0.0112,-1.1132,-0.0146,-0.0151,-0.0034,0.0874,-0.0656,90.8102,0.0005,-0.0002,-0.0004
147.4000,0.0121,-0.0112,-1.1132,-0.0146,-0.0151,-0.0034,0.0874,-0.0656,90.8102,0.0005,-0.0002,-0.0004
147.5000,0.0121,-0.0112,-1.1132,-0.0146,-0.0151,-0.0034,0.0874,-0.0656,90.8102,0.0005,-0.0002,-0.0004
147.5999,0.0121,-0.0112,-1.1132,-0.0146,-0.0151,-0.0034,0.0874,-0.0656,90.8102,0.0005,-0.0002,-0.0004
147.7000,0.0121,-0.0112,-1.1132,-0.0146,-0.0151,-0.0034,0.0874,-0.0656,90.8102,0.0005,-0.0002,-0.0004
147.8000,0.0121,-0.0112,-1.1132,-0.0146,-0.0151,-0.0034,0.0874,-0.0656,90.8102,0.0005,-0.0002,-0.0004
147.9000,0.0121,-0.0112,-1.1132,-0.0146,-0.0151,-0.0034,0.0874,-0.0656,90.8102,0.0005,-0.0002,-0.0004
148.0000,0.0121,-0.0112,-1.1132,-0.0146,-0.0151,-0.0034,0.0874,-0.0656,90.8102,0.0005,-0.0002,-0.0004
148.1000,0.0121,-0.0112,-1.1132,-0.0146,-0.0151,-0.0034,0.0874,-0.0656,90.8102,0.0005,-0.0002,-0.0004
148.1999,0.0121,-0.0112,-1.1132,-0.0146,-0.0151,-0.0034,0.0874,-0.0656,90.8102,0.0005,-0.0002,-0.0004
148.3000,0.0121,-0.0112,-1.1132,-0.0146,-0.0151,-0.0034,0.0874,-0.0656,90.8102,0.0005,-0.0002,-0.0004
148.3999,0.0121,-0.0112,-1.1132,-0.0146,-0.0151,-0.0034,0.0874,-0.0656,90.8102,0.0005,-0.0002,-0.0004
148.5000,0.0121,-0.0112,-1.1132,-0.0146,-0.0151,-0.0034,0.0874,-0.0656,90.8102,0.0005,-0.0002,-0.0004
148.5999,0.0121,-0.0112,-1.1132,-0.0146,-0.0151,-0.0034,0.0874,-0.0656,90.8102,0.0005,-0.0002,-0.0004
148.6999,0.0121,-0.0112,-1.1132,-0.0146,-0.0151,-0.0034,0.0874,-0.0656,90.8102,0.0005,-0.0002,-0.0004
148.8001,0.0121,-0.0112,-1.1132,-0.0146,-0.0151,-0.0034,0.0874,-0.0656,90.8102,0.0005,-0.0002,-0.0004
148.9000,0.0121,-0.0112,-1.1132,-0.0146,-0.0151,-0.0034,0.0874,-0.0656,90.8102,0.0005,-0.0002,-0.0004
148.9999,0.0121,-0.0112,-1.1132,-0.0146,-0.0151,-0.0034,0.0874,-0.0656,90.8102,0.0005,-0.0002,-0.0004
149.1000,0.0121,-0.0112,-1.1132,-0.0146,-0.0151,-0.0034,0.0874,-0.0656,90.8102,0.0005,-0.0002,-0.0004
149.1999,0.0121,-0.0112,-1.1132,-0.0146,-0.0151,-0.0034,0.0874,-0.0656,90.8102,0.0005,-0.0002,-0.0004
149.3000,0.0121,-0.0112,-1.1132,-0.0146,-0.0151,-0.0034,0.0874,-0.0656,90.8102,0.0005,-0.0002,-0.0004
149.3999,0.0121,-0.0112,-1.1132,-0.0146,-0.0151,-0.0034,0.0874,-0.0656,90.8102,0.0005,-0.0002,-0.0004
149.5000,0.0121,-0.0112,-1.1132,-0.0146,-0.0151,-0.0034,0.0874,-0.0656,90.8102,0.0005,-0.0002,-0.0004
149.5999,0.0121,-0.0112,-1.1132,-0.0146,-0.0151,-0.0034,0.0874,-0.0656,90.8102,0.0005,-0.0002,-0.0004
149.7000,0.0121,-0.0112,-1.1132,-0.0146,-0.0151,-0.0034,0.0874,-0.0656,90.8102,0.0005,-0.0002,-0.0004
149.8000,0.0121,-0.0112,-1.1132,-0.0146,-0.0151,-0.0034,0.0874,-0.0656,90.8102,0.0005,-0.0002,-0.0004
149.9001,0.0121,-0.0112,-1.1132,-0.0146,-0.0151,-0.0034,0.0874,-0.0656,90.8102,0.0005,-0.0002,-0.0004
150.0001,0.0121,-0.0112,-1.1132,-0.0146,-0.0151,-0.0034,0.0874,-0.0656,90.8102,0.0005,-0.0002,-0.0004
150.1001,0.0121,-0.0112,-1.1132,-0.0146,-0.0151,-0.0034,0.0874,-0.0656,90.8102,0.0005,-0.0002,-0.0004
150.1999,0.0121,-0.0112,-1.1132,-0.0146,-0.0151,-0.0034,0.0874,-0.0656,90.8102,0.0005,-0.0002,-0.0004
150.3000,0.0121,-0.0112,-1.1132,-0.0146,-0.0151,-0.0034,0.0874,-0.0656,90.8102,0.0005,-0.0002,-0.0004
150.4001,0.0121,-0.0112,-1.1132,-0.0146,-0.0151,-0.0034,0.0874,-0.0656,90.8102,0.0005,-0.0002,-0.0004
150.4999,0.0121,-0.0112,-1.1132,-0.0146,-0.0151,-0.0034,0.0874,-0.0656,90.8102,0.0005,-0.0002,-0.0004
150.6000,0.0121,-0.0112,-1.1132,-0.0146,-0.0151,-0.0034,0.0874,-0.0656,90.8102,0.0005,-0.0002,-0.0004
150.7000,0.0121,-0.0112,-1.1132,-0.0146,-0.0151,-0.0034,0.0874,-0.0656,90.8102,0.0005,-0.0002,-0.0004
150.8000,0.0121,-0.0112,-1.1132,-0.0146,-0.0151,-0.0034,0.0874,-0.0656,90.8102,0.0005,-0.0002,-0.0004
150.9000,0.0121,-0.0112,-1.1132,-0.0146,-0.0151,-0.0034,0.0874,-0.0656,90.8102,0.0005,-0.0002,-0.0004
151.0000,0.0121,-0.0112,-1.1132,-0.0146,-0.0151,-0.0034,0.0874,-0.0656,90.8102,0.0005,-0.0002,-0.0004
151.1000,0.0121,-0.0112,-1.1132,-0.0146,-0.0151,-0.0034,0.0874,-0.0656,90.8102,0.0005,-0.0002,-0.0004
151.1999,0.0121,-0.0112,-1.1132,-0.0146,-0.0151,-0.0034,0.0874,-0.0656,90.8102,0.0005,-0.0002,-0.0004
151.2999,0.0121,-0.0113,-1.0976,-0.0147,-0.0150,-0.0034,0.0871,-0.0654,90.8019,0.0002,-0.0001,-0.0004
151.4000,0.0121,-0.0113,-1.0976,-0.0147,-0.0150,-0.0034,0.0871,-0.0654,90.8019,0.0002,-0.0001,-0.0004
151.4999,0.0121,-0.0113,-1.0976,-0.0147,-0.0150,-0.0034,0.0871,-0.0654,90.8019,0.0002,-0.0001,-0.0004
151.6000,0.0121,-0.0113,-1.0976,-0.0147,-0.0150,-0.0034,0.0871,-0.0654,90.8019,0.0002,-0.0001,-0.0004
151.6999,0.0121,-0.0113,-1.0976,-0.0147,-0.0150,-0.0034,0.0871,-0.0654,90.8019,0.0002,-0.0001,-0.0004
151.8000,0.0121,-0.0113,-1.0976,-0.0147,-0.0150,-0.0034,0.0871,-0.0654,90.8019,0.0002,-0.0001,-0.0004
151.9000,0.0121,-0.0113,-1.0976,-0.0147,-0.0150,-0.0034,0.0871,-0.0654,90.8019,0.0002,-0.0001,-0.0004
152.0000,0.0121,-0.0113,-1.0976,-0.0147,-0.0150,-0.0034,0.0871,-0.0654,90.8019,0.0002,-0.0001,-0.0004
152.1000,0.0121,-0.0113,-1.0976,-0.0147,-0.0150,-0.0034,0.0871,-0.0654,90.8019,0.0002,-0.0001,-0.0004
152.2000,0.0121,-0.0113,-1.0976,-0.0147,-0.0150,-0.0034,0.0871,-0.0654,90.8019,0.0002,-0.0001,-0.0004
152.3000,0.0121,-0.0113,-1.0976,-0.0147,-0.0150,-0.0034,0.0871,-0.0654,90.8019,0.0002,-0.0001,-0.0004
152.3999,0.0121,-0.0113,-1.0976,-0.0147,-0.0150,-0.0034,0.0871,-0.0654,90.8019,0.0002,-0.0001,-0.0004
152.5000,0.0121,-0.0113,-1.0976,-0.0147,-0.0150,-0.0034,0.0871,-0.0654,90.8019,0.0002,-0.0001,-0.0004
152.6000,0.0121,-0.0113,-1.0976,-0.0147,-0.0150,-0.0034,0.0871,-0.0654,90.8019,0.0002,-0.0001,-0.0004
152.7000,0.0121,-0.0113,-1.0976,-0.0147,-0.0150,-0.0034,0.0871,-0.0654,90.8019,0.0002,-0.0001,-0.0004
152.8000,0.0121,-0.0113,-1.0976,-0.0147,-0.0150,-0.0034,0.0871,-0.0654,90.8019,0.0002,-0.0001,-0.0004
152.9000,0.0121,-0.0113,-1.0976,-0.0147,-0.0150,-0.0034,0.0871,-0.0654,90.8019,0.0002,-0.0001,-0.0004
152.9999,0.0121,-0.0113,-1.0976,-0.0147,-0.0150,-0.0034,0.0871,-0.0654,90.8019,0.0002,-0.0001,-0.0004
153.1000,0.0121,-0.0113,-1.0976,-0.0147,-0.0150,-0.0034,0.0871,-0.0654,90.8019,0.0002,-0.0001,-0.0004
153.2000,0.0121,-0.0113,-1.0976,-0.0147,-0.0150,-0.0034,0.0871,-0.0654,90.8019,0.0002,-0.0001,-0.0004
153.3001,0.0121,-0.0113,-1.0976,-0.0147,-0.0150,-0.0034,0.0871,-0.0654,90.8019,0.0002,-0.0001,-0.0004
153.4001,0.0121,-0.0113,-1.0976,-0.0147,-0.0150,-0.0034,0.0871,-0.0654,90.8019,0.0002,-0.0001,-0.0004
153.5001,0.0121,-0.0113,-1.0976,-0.0147,-0.0150,-0.0034,0.0871,-0.0654,90.8019,0.0002,-0.0001,-0.0004
153.5999,0.0121,-0.0113,-1.0976,-0.0147,-0.0150,-0.0034,0.0871,-0.0654,90.8019,0.0002,-0.0001,-0.0004
153.7000,0.0121,-0.0113,-1.0976,-0.0147,-0.0150,-0.0034,0.0871,-0.0654,90.8019,0.0002,-0.0001,-0.0004
153.7999,0.0121,-0.0113,-1.0976,-0.0147,-0.0150,-0.0034,0.0871,-0.0654,90.8019,0.0002,-0.0001,-0.0004
153.8999,0.0121,-0.0113,-1.0976,-0.0147,-0.0150,-0.0034,0.0871,-0.0654,90.8019,0.0002,-0.0001,-0.0004
153.9999,0.0121,-0.0113,-1.0976,-0.0147,-0.0150,-0.0034,0.0871,-0.0654,90.8019,0.0002,-0.0001,-0.0004
154.1000,0.0121,-0.0113,-1.0976,-0.0147,-0.0150,-0.0034,0.0871,-0.0654,90.8019,0.0002,-0.0001,-0.0004
154.2000,0.0121,-0.0113,-1.0976,-0.0147,-0.0150,-0.0034,0.0871,-0.0654,90.8019,0.0002,-0.0001,-0.0004
154.3000,0.0121,-0.0113,-1.0976,-0.0147,-0.0150,-0.0034,0.0871,-0.0654,90.8019,0.0002,-0.0001,-0.0004
154.4000,0.0121,-0.0113,-1.0976,-0.0147,-0.0150,-0.0034,0.0871,-0.0654,90.8019,0.0002,-0.0001,-0.0004
154.5000,0.0121,-0.0113,-1.0976,-0.0147,-0.0150,-0.0034,0.0871,-0.0654,90.8019,0.0002,-0.0001,-0.0004
154.6000,0.0121,-0.0113,-1.0976,-0.0147,-0.0150,-0.0034,0.0871,-0.0654,90.8019,0.0002,-0.0001,-0.0004
154.7000,0.0121,-0.0113,-1.0976,-0.0147,-0.0150,-0.0034,0.0871,-0.0654,90.8019,0.0002,-0.0001,-0.0004
