scenario,condition,uncertainty,planner,resolution,seed,status,detail,t_initial_ms,t_first_solution_ms,n_replans,replan_ms_mean,replan_ms_max,initial_pct_budget,replan_pct_budget_max,realtime_ok,energy_planned_wh,energy_exec_wh,delta_e_wh,abs_delta_e_wh,e_air_wh,e_water_wh,e_transition_wh,length_planned_m,length_exec_m,n_waypoints,min_clearance_m,mission_time_s,wall_s
C2,K1,,rrt_star,,8,SUCESSO,,5007.881444000304,254.74930200107337,4,309.370443249918,422.40226899957634,2.750477522452394,0.23199589672956997,1,3.760899592385419,4.262467194743719,-0.5015676023582998,0.5015676023582998,4.262467194743719,0.0,0.0,182.0731637732183,190.03724991540213,3,1.7981210885887644,68.63748177300012,8.086208164999334
C2,K1,,rrt_star,,11,SUCESSO,,5008.437346999926,242.38316500122892,3,322.931028333187,341.58911899976374,2.765714900931239,0.18862931708220781,1,3.7405945328238928,4.344640113309855,-0.6040455804859621,0.6040455804859621,4.344640113309855,0.0,0.0,181.0901530491644,195.25247488489953,3,1.6458507520580268,69.96879308500002,7.605880889999753
C2,K1,,rrt_star,,14,SUCESSO,,5010.670207002477,233.79853600272327,1,303.5223919996497,303.5223919996497,2.775612884536972,0.16813332891124216,1,3.728917066531528,4.674990921912964,-0.9460738553814361,0.9460738553814361,4.674990921912964,0.0,0.0,180.5248215598465,213.07151759349665,3,1.4013189992525925,75.30352239200018,6.691559353001139
C2,K1,,rrt_star,,13,SUCESSO,,5009.892776000925,319.8415879996901,2,239.84773499978473,257.5457490002009,2.758332648043254,0.14179881278797976,1,3.7516955766061284,4.301292547181375,-0.5495969705752466,0.5495969705752466,4.301292547181375,0.0,0.0,181.62757778888326,195.26184121334862,3,1.8760005075468236,69.27969547000002,7.034234230999573
C2,K1,,rrt_star,,15,SUCESSO,,5009.049515998413,231.4324429989938,3,305.2202366664763,338.76347600016743,2.7643945562661507,0.18695680805822532,1,3.742838538954183,4.32818270016004,-0.5853441612058572,0.5853441612058572,4.32818270016004,0.0,0.0,181.19879105695037,195.11819811216142,3,1.148683839633697,69.71566070999988,7.50146795100045
C2,K1,,rrt_star,,16,SUCESSO,,5009.166603002086,267.67602900144993,1,397.40690300095594,397.40690300095594,2.7749221649627613,0.22015103729743116,1,3.7287260222493543,4.170310503325168,-0.4415844810758136,0.4415844810758136,4.170310503325168,0.0,0.0,180.51557143655262,189.8619622105126,3,1.0537048886595497,67.19740690300137,6.734390806001102
C2,K1,,rrt_star,,19,SUCESSO,,5009.301592001066,212.48274000026868,2,282.43987999940146,309.0492009996524,2.753488385418121,0.16987665243277134,1,3.757852484911416,4.331945851357316,-0.5740933664459003,0.5740933664459003,4.331945851357316,0.0,0.0,181.92564815342035,195.82548866378895,3,1.5142925375857503,69.76487975999926,7.0919937409998965
C2,K1,,rrt_star,,17,SUCESSO,,5008.010702998945,241.69739999888407,4,228.02060425010495,337.94796999973187,2.7736938739157857,0.18717296541103848,1,3.7295163478874196,4.153693538297101,-0.42417719040968116,0.42417719040968116,4.153693538297101,0.0,0.0,180.5538365316733,187.00559938020842,3,1.629474235166792,66.91208241700083,7.544603605998418
C2,K1,,rrt_star,,18,SUCESSO,,5009.940067000571,220.23578100015584,4,163.8505782507309,316.83282400081225,2.7701546931520022,0.17518691293964186,1,3.73571991769995,4.27603505797952,-0.5403151402795703,0.5403151402795703,4.27603505797952,0.0,0.0,180.85416238253623,191.71062931230745,3,1.7580758043638451,68.85540231300337,7.499465525001142
C2,K1,,rrt_star,,22,SUCESSO,,5008.829950998916,212.3148159989796,1,344.1905230010889,344.1905230010889,2.750967528395273,0.18903755200724057,1,3.760941839676024,4.27981984890408,-0.518878009228056,0.518878009228056,4.27981984890408,0.0,0.0,182.07521169545487,195.2688199607115,3,1.2294589801180318,68.94419052300152,6.760417020999739
C2,K1,,rrt_star,,23,SUCESSO,,5009.183563000988,288.13990200069384,2,252.7417815008448,310.50050600060786,2.7551890166610766,0.1707838359367412,1,3.7554445069934057,4.365213463377666,-0.6097689563842601,0.6097689563842601,4.365213463377666,0.0,0.0,181.80907127277436,197.89839252808542,3,2.016987285255957,70.30548356300216,7.071438842000134
C2,K1,,rrt_star,,20,SUCESSO,,5006.890781000038,195.4352780012414,5,235.27187119980226,383.7936489999265,2.763427477227586,0.2118252547582041,1,3.7425348230959723,4.321155551972598,-0.5786207288766261,0.5786207288766261,4.321155551972598,0.0,0.0,181.1840847013366,192.55536586696735,3,1.0940590573522666,69.57635935599946,7.935844772000564
C2,K5,,astar,4.0,0,SUCESSO,replanner setup 0.30s,155.43249000074866,155.43249000074866,2,168.6199964997286,217.69504199983203,0.08497383434676459,0.11901232771164244,1,3.7783517420227364,3.954305722439751,-0.1759539804170145,0.1759539804170145,3.954305722439751,0.0,0.0,182.91806083088306,180.3348290066928,3,2.737379328798869,63.737239992999825,2.1222381070001575
C2,K1,,rrt_star,,21,SUCESSO,,5007.499922001443,236.86833000101615,8,127.81450212492018,282.44627700041747,2.766958230199282,0.15606930861879822,1,3.738213858047726,4.473992160434177,-0.7357783023864508,0.7357783023864508,4.473992160434177,0.0,0.0,180.97490115131924,198.2910535406571,3,1.1256539264883125,72.02251601699984,8.072122072000639
C2,K5,,astar,4.0,1,SUCESSO,replanner setup 0.30s,154.18373600186897,154.18373600186897,2,203.338429500036,294.3330899997818,0.0842584417251654,0.16084736402569633,1,3.779818423434989,3.971198791071034,-0.19138036763604482,0.19138036763604482,3.971198791071034,0.0,0.0,182.98906654930343,181.03855386021348,3,2.4425571274466353,64.00667685900045,2.1478396450002037
C2,K1,,rrt_star,,24,SUCESSO,,5007.406110000375,232.7532630006317,4,257.9214255001716,270.41878499949235,2.7723036123276934,0.14971483399322338,1,3.7309362429756003,4.235863360213266,-0.5049271172376653,0.5049271172376653,4.235863360213266,0.0,0.0,180.62257278509387,190.45016775296372,3,1.4198292888499968,68.23168570200112,7.57373548599935
C2,K5,,astar,4.0,2,SUCESSO,replanner setup 0.19s,101.27064600237645,101.27064600237645,2,109.61049300021841,140.52471700051683,0.05542566803738069,0.0769095154713908,1,3.774143746186892,3.9469728073779833,-0.17282906119109143,0.17282906119109143,3.9469728073779833,0.0,0.0,182.71434443347903,180.46687150951954,3,2.7934936056009594,63.619220986000805,1.7878415770010179
C2,K1,,rrt_star,,26,SUCESSO,,5007.631487000253,229.65908300102456,3,280.91101300015,332.49729000090156,2.7543179567098544,0.18288151969334415,1,3.7554682068545944,4.223593895069696,-0.4681256882151015,0.4681256882151015,4.223593895069696,0.0,0.0,181.81021819942947,190.7278978109281,3,1.1956803562170286,68.04273303900088,7.429816365000079
C2,K1,,rrt_star,,27,SUCESSO,,5008.1412509989605,196.954969998842,3,243.59121300039988,283.45931400144764,2.7722948147973185,0.15691106680656627,1,3.731495819026298,4.204545251490265,-0.47304943246396647,0.47304943246396647,4.204545251490265,0.0,0.0,180.6496633860026,190.51460262990287,3,1.2256877933470278,67.73077363900163,7.224433574998329
C2,K1,,rrt_star,,25,SUCESSO,,5009.996381000747,223.6458509996737,10,222.16534779981885,359.779605998483,2.72854308885979,0.1959430871412665,1,3.792733931239227,4.846606421472256,-1.0538724902330285,1.0538724902330285,4.846606421472256,0.0,0.0,183.6143398818135,211.34532683838552,3,1.2155962307038908,78.02165347799875,9.396280283001033
C2,K5,,astar,2.0,0,SUCESSO,replanner setup 2.02s,966.0818540014589,966.0818540014589,2,759.2112090005685,875.3352270014148,0.5334242806710846,0.48331832533165986,1,3.7409933731508995,3.9898724436034176,-0.24887907045251811,0.24887907045251811,3.9898724436034176,0.0,0.0,181.10946370608798,178.2853294133589,3,5.701209538790032,64.31842241800152,5.841816436000954
C2,K1,,rrt_star,,29,SUCESSO,,5007.1645110019745,283.88845400149876,3,268.4430173327807,365.19065299944486,2.7742183268158382,0.2023337959251852,1,3.7281812850739735,4.159358985043122,-0.43117769996914834,0.43117769996914834,4.159358985043122,0.0,0.0,180.48920168258866,187.81006099904064,3,1.671801463785782,67.00532905199876,7.306907752999905
C2,K1,,rrt_star,,28,SUCESSO,,5005.807912999444,271.0961259999749,8,180.07174312447205,362.83661400011624,2.760009341663817,0.20005410945501867,1,3.7463592696812933,4.487515147704094,-0.7411558780228011,0.7411558780228011,4.487515147704094,0.0,0.0,181.36923804691878,197.989086309636,3,1.245815226860044,72.24057394499627,8.453873295999074
C2,K5,,astar,2.0,1,SUCESSO,replanner setup 1.95s,966.2044220003736,966.2044220003736,2,787.9890570002317,852.2521590002725,0.533017618233849,0.4701545610653448,1,3.744322532185623,3.980967544967056,-0.23664501278143302,0.23664501278143302,3.980967544967056,0.0,0.0,181.27063514371002,178.1580065675483,3,5.694933846569151,64.17597811400084,5.82889943400005
C2,K5,,astar,2.0,2,SUCESSO,replanner setup 2.01s,1002.5978040011978,1002.5978040011978,2,755.3987389992471,867.6695769991056,0.5536055761834024,0.4791021027518878,1,3.7408655250677443,3.976911023803342,-0.23604549873559755,0.23604549873559755,3.976911023803342,0.0,0.0,181.10327047519658,178.00915670177014,3,5.735443651925381,64.11079747799887,5.860395223999149
C2,K5,,rrt_star,,0,SUCESSO,,5006.241693998163,290.09796799982723,2,254.19551150025654,293.76819699973566,2.752323588907811,0.1615074116862217,1,3.757146439503018,3.939916241953489,-0.18276980245047092,0.18276980245047092,3.939916241953489,0.0,0.0,181.8914648762198,179.38645345969934,3,2.8302592701303757,63.50839102300088,6.843836338000983
C2,K5,,rrt_star,,1,SUCESSO,,5008.622678000393,206.92718700047408,2,242.6802170002702,261.1070450002444,2.7664013454573375,0.14421666933901325,1,3.739804758187343,3.925971600744305,-0.18616684255696203,0.18616684255696203,3.925971600744305,0.0,0.0,181.05191736639986,178.75326492982813,3,2.5906698129062606,63.28536043400091,6.809728991000156
C2,K5,,rrt_star,,3,SUCESSO,,5008.186916998966,280.98215499994694,2,289.31533850027336,352.4494900011632,2.768869806608849,0.19485829251031322,1,3.7361456259465156,3.931741305429873,-0.19559567948335754,0.19559567948335754,3.931741305429873,0.0,0.0,180.87477081967614,178.68848011380177,3,2.8232137175824032,63.37863067700091,6.903109830998801
C2,K5,,rrt_star,,2,SUCESSO,,5008.674507998876,284.0211349994206,4,178.982887249731,350.4433689995494,2.753039125977545,0.19262267986358084,1,3.7579952722158265,3.9928812655083075,-0.23488599329248094,0.23488599329248094,3.9928812655083075,0.0,0.0,181.93255812230433,179.9653595417831,3,2.639475919601657,64.3159315489993,7.148416760001055
C2,K5,,rrt_star,,4,SUCESSO,,5008.086211999398,253.52207499963697,2,333.6750419994132,386.5705030002573,2.7622400581247812,0.21321528493625,1,3.745037589878503,3.912115975046126,-0.1670783851676232,0.1670783851676232,3.912115975046126,0.0,0.0,181.30524887830597,177.427542475959,3,5.8088102496093095,63.06735008399919,6.946584732999327
C2,K5,,rrt_star,,6,SUCESSO,,5008.458551999865,250.3910849991371,2,169.30562499965163,332.05169800021395,2.770146624515282,0.1836556858422186,1,3.734626053632389,3.891755509936522,-0.157129456304133,0.157129456304133,3.891755509936522,0.0,0.0,180.80120769333794,177.45582009952457,3,5.953966690834468,62.73861124999966,6.62252443899888
C2,K5,,rrt_star,,5,SUCESSO,,5009.307550000813,240.0452400015638,3,327.99172333276755,491.34260899882065,2.7724548416468595,0.27193882220826293,1,3.7321493715498337,3.9837661047554067,-0.251616733205573,0.251616733205573,3.9837661047554067,0.0,0.0,180.68130361413733,179.1188025958098,3,2.7121783785735936,64.18397516999867,7.388196259000324
C2,K5,,rrt_star,,7,SUCESSO,,5007.220006998978,283.10381199844414,2,284.18923350000114,313.3279459998448,2.775286585311126,0.17366419772268574,1,3.7267875747917554,3.9185065569849624,-0.19171898219320704,0.19171898219320704,3.9185065569849624,0.0,0.0,180.42172774159243,178.04477830375674,3,5.640992387453668,63.168378467000366,6.908062656999391
C2,K5,,rrt_star,,8,SUCESSO,,5007.778948998748,240.01310199855652,2,312.33143149984244,381.6120179999416,2.750421229147311,0.20959267697202175,1,3.760899592385419,3.947077744779631,-0.18617815239421187,0.18617815239421187,3.947077744779631,0.0,0.0,182.0731637732183,179.059444955101,3,2.410201456680067,63.624662863000054,6.975315329000296
C2,K5,,rrt_star,,10,SUCESSO,,5009.043507001479,200.56859600117605,3,306.11257566670247,370.75875499976974,2.7717025623987874,0.20515553315283724,1,3.7329655308585483,3.979736605477081,-0.24677107461853254,0.24677107461853254,3.979736605477081,0.0,0.0,180.72081669060373,179.1776827144933,3,2.629681837071434,64.11833772700048,7.401900303999355
C2,K5,,rrt_star,,11,SUCESSO,,5008.1034199974965,230.5624229975365,3,280.89503100030316,402.42648599996755,2.7655305027202886,0.22222438891567575,1,3.7405945328238928,3.9748110759295616,-0.23421654310566886,0.23421654310566886,3.9748110759295616,0.0,0.0,181.0901530491644,179.07575058778755,3,2.492116435482221,64.04268509300128,7.331629161000819
C2,K5,,rrt_star,,9,SUCESSO,,5008.000980000361,230.75929600054224,6,241.67609983305738,415.9791279998899,2.77624365988254,0.23060287355476491,1,3.726083887006578,4.06373521054471,-0.337651323538132,0.337651323538132,4.06373521054471,0.0,0.0,180.38766021755612,180.5734359062412,3,5.818256915971939,65.45005659899874,8.20539529800044
C2,K5,,rrt_star,,12,SUCESSO,,5008.270356000139,250.90433699915593,2,292.49344500021834,352.6605290007865,2.7745833974072767,0.19537404715266182,1,3.7285140501372998,3.907022128766421,-0.17850807862912133,0.17850807862912133,3.907022128766421,0.0,0.0,180.50530975858007,177.41765814548174,3,6.0584197856553414,62.9849868900008,6.966508370000156
C2,K5,,rrt_star,,15,SUCESSO,,5008.674650000103,220.07025799939584,2,278.6638130000938,288.26536499946087,2.76418767519585,0.1590879074402101,1,3.742838538954183,3.9428621680751554,-0.2000236291209725,0.2000236291209725,3.9428621680751554,0.0,0.0,181.19879105695037,178.9200645076908,3,2.7611801520823347,63.55732762600056,6.933492242000284
C2,K5,,rrt_star,,14,SUCESSO,,5009.4911539999885,229.0298600000824,3,301.4740309996948,318.71814700025425,2.7749597593920194,0.17655087219936388,1,3.728917066531528,3.9914458175293515,-0.2625287509978236,0.2625287509978236,3.9914458175293515,0.0,0.0,180.5248215598465,179.8568234943357,3,2.6251782909761587,64.30442209299946,7.401370734998636
C2,K5,,rrt_star,,13,SUCESSO,,5009.202282999468,318.3059240000148,4,418.99061250023806,586.801381999976,2.7579524783521405,0.32307945144875017,1,3.7516955766061284,4.026653031688329,-0.2749574550822005,0.2749574550822005,4.026653031688329,0.0,0.0,181.62757778888326,179.18285011676767,3,2.369065018996688,64.87596245000134,8.246579942999233
C2,K5,,rrt_star,,16,SUCESSO,,5007.602715999383,277.55290400091326,3,301.7241176670116,350.60909100138815,2.774055820308803,0.19422650811296896,1,3.7287260222493543,3.953923848957403,-0.22519782670804878,0.22519782670804878,3.953923848957403,0.0,0.0,180.51557143655262,177.8062419308041,3,5.660787703891698,63.70517235300141,7.3457167079996
C2,K5,,rrt_star,,17,SUCESSO,,5008.963083999333,230.21022099965194,2,331.2205279999034,380.69715999881737,2.774221351491828,0.21084966529195534,1,3.7295163478874196,3.9117658557987283,-0.18224950791130867,0.18224950791130867,3.9117658557987283,0.0,0.0,180.5538365316733,177.2358009201431,3,5.9924805351301345,63.06244105600017,6.955514912000581
C2,K5,,rrt_star,,18,SUCESSO,,5009.378139999171,223.35616499913158,5,217.42943319986807,379.06278599984944,2.7698439858981594,0.20959583180511457,1,3.73571991769995,4.028316153744287,-0.29259623604433704,0.29259623604433704,4.028316153744287,0.0,0.0,180.85416238253623,180.37769191926463,3,2.4326285287308265,64.88714716599972,7.63140257699888
C2,K5,,rrt_star,,20,SUCESSO,,5008.5136119996605,200.9208649997163,2,314.09564850127936,379.6805440015305,2.7643231579946344,0.2095551298710342,1,3.7425348230959723,3.959756456808044,-0.2172216337120716,0.2172216337120716,3.959756456808044,0.0,0.0,181.1840847013366,179.47921370571518,3,2.790085147390351,63.82819129700293,6.932544149000023
C3,K1,,astar,1.0,0,SUCESSO,replanner setup 0.20s,127.73249800011399,127.73249800011399,0,,,0.5671310256213115,,1,0.4636353906028555,0.6967458872918157,-0.23311049668896022,0.23311049668896022,0.6967458872918157,0.0,0.0,22.522572779399376,23.724660498831195,3,1.2027625995941693,11.199999999999992,0.3389530679996824
C3,K1,,astar,1.0,1,SUCESSO,replanner setup 0.21s,118.85560500013526,118.85560500013526,0,,,0.5317626048788169,,1,0.4600967086623167,0.7093478839115368,-0.24925117524922008,0.24925117524922008,0.7093478839115368,0.0,0.0,22.351252966955283,23.52704242092172,3,1.2820355335540874,11.399999999999991,0.3368153830015217
C3,K1,,astar,1.0,2,SUCESSO,replanner setup 0.20s,127.9234510002425,127.9234510002425,0,,,0.5654277864295804,,1,0.4657341481821359,0.6969045711354864,-0.23117042295335055,0.23117042295335055,0.6969045711354864,0.0,0.0,22.624188989370506,23.822225017831506,3,1.189842403110287,11.199999999999992,0.3420100679995812
C2,K5,,rrt_star,,19,SUCESSO,,5007.994425999641,231.0733850008546,4,282.7970030002689,322.77428099951067,2.752769868807246,0.17742098724161795,1,3.757852484911416,3.9933787289495455,-0.23552624403812938,0.23552624403812938,3.9933787289495455,0.0,0.0,181.92564815342035,179.27055063490934,3,2.5623868573719593,64.33118801200145,7.622196025000449
C2,K5,,rrt_star,,21,SUCESSO,,5007.769167998049,223.41505499753112,6,173.79737016653962,413.50147199955245,2.7671070055238673,0.22848553549080813,1,3.738213858047726,4.025831731476526,-0.2876178734287995,0.2876178734287995,4.025831731476526,0.0,0.0,180.97490115131924,180.16827027092788,3,5.702488645656524,64.84278422099962,7.65778824500012
C2,K5,,rrt_star,,24,SUCESSO,,5006.558843999301,240.05478900107846,3,250.16890000006242,256.26646899945627,2.7718345314215753,0.14187953645437446,1,3.7309362429756003,3.9316834121809134,-0.2007471692053131,0.2007471692053131,3.9316834121809134,0.0,0.0,180.62257278509387,177.42277472158227,3,5.872355947733019,63.35050670000055,7.165281186000357
C2,K5,,rrt_star,,22,SUCESSO,,5007.919355000922,213.94737500122574,6,236.9104174998332,411.26610100036487,2.750467407599304,0.22587704123516955,1,3.760941839676024,4.074334372987405,-0.3133925333113807,0.3133925333113807,4.074334372987405,0.0,0.0,182.07521169545487,181.24264352515164,3,2.7168452988712293,65.6214625049994,8.109637347999524
C2,K5,,rrt_star,,23,SUCESSO,,5008.1739090001065,293.59387700060324,4,358.807671249906,469.5256690010865,2.754633679133739,0.25825205844467525,1,3.7554445069934057,3.999327586417213,-0.24388307942380738,0.24388307942380738,3.999327586417213,0.0,0.0,181.80907127277436,178.83779461932795,3,2.2946046964399938,64.43523068500001,7.943114301000605
C3,K1,,astar,0.5,0,SUCESSO,replanner setup 1.41s,776.7492409984698,776.7492409984698,0,,,3.4478556944389394,,1,0.4637570983476736,0.7095119043168494,-0.24575480596917582,0.24575480596917582,0.7095119043168494,0.0,0.0,22.528473052143447,23.75663110626438,3,1.2526874717328207,11.399999999999991,2.199917895000908
C3,K1,,astar,0.5,2,SUCESSO,replanner setup 1.41s,760.2142190007726,760.2142190007726,0,,,3.365325704664921,,1,0.4650199760719506,0.721655593946851,-0.25663561787490036,0.25663561787490036,0.721655593946851,0.0,0.0,22.589617936444746,23.849194746132873,3,1.2498804272755566,11.59999999999999,2.1852924970007734
C3,K1,,astar,0.5,1,SUCESSO,replanner setup 1.44s,751.0886640011449,751.0886640011449,0,,,3.3422683508043614,,1,0.4625992948605125,0.7214614138169477,-0.25886211895643524,0.25886211895643524,0.7214614138169477,0.0,0.0,22.472422473808408,23.699055442276354,3,1.1114286705947927,11.59999999999999,2.203598257001431
C2,K5,,rrt_star,,26,SUCESSO,,5007.907508999779,238.77422300029139,2,307.3315649999131,383.5503600002994,2.7544697754592398,0.2109619381126198,1,3.7554682068545944,3.946467317360623,-0.19099911050602847,0.19099911050602847,3.946467317360623,0.0,0.0,181.81021819942947,179.2906289158125,3,2.7346653472033298,63.614663130000196,6.9488285450006515
C2,K5,,rrt_star,,25,SUCESSO,,5008.112058998449,248.0489879981178,3,293.6341273337651,346.5148040013446,2.727516849839727,0.18871881369635116,1,3.792733931239227,3.9648386449240083,-0.17210471368478109,0.17210471368478109,3.9648386449240083,0.0,0.0,183.6143398818135,178.8223966754541,3,2.7246363819251815,63.88090238200167,7.319809917000384
C2,K5,,rrt_star,,27,SUCESSO,,5007.253526999193,195.73739599945839,2,284.0455075001955,325.69522700032394,2.7718034084015755,0.18029107881834006,1,3.731495819026298,3.9059943748800245,-0.17449855585372642,0.17449855585372642,3.9059943748800245,0.0,0.0,180.6496633860026,177.49212516087118,3,5.760367326332366,62.96809101500075,6.886314265999317
C2,K5,,rrt_star,,28,SUCESSO,,5005.574175998845,268.4181639997405,2,246.84622649965604,258.8012460000755,2.759880468100077,0.14269302158788671,1,3.7463592696812933,3.901353346534004,-0.15499407685271072,0.15499407685271072,3.901353346534004,0.0,0.0,181.36923804691878,177.47655889350503,3,5.772058300125508,62.89369245299967,6.805279531999986
C2,K5,,rrt_star,,29,SUCESSO,,5008.207265000237,282.75619800115237,3,199.4104786669292,349.4506730003195,2.774796064424815,0.19361306368614192,1,3.7281812850739735,3.922361717238739,-0.19418043216476555,0.19418043216476555,3.922361717238739,0.0,0.0,180.48920168258866,177.4385564402015,3,6.0164614357843025,63.19823143600115,6.969829054000002
C3,K1,,rrt_star,,0,SUCESSO,,5002.491198998541,51.13145899849769,0,,,22.598686248439943,,1,0.45565507661056703,0.7093729144901741,-0.2537178378796071,0.2537178378796071,0.7093729144901741,0.0,0.0,22.136203600525135,23.352623042963934,3,1.4195026867586813,11.399999999999991,5.014644191000116
C3,K1,,rrt_star,,1,SUCESSO,,5004.383094001241,39.53685700071219,0,,,21.7747093698793,,1,0.47313641616646573,0.7091845896847794,-0.23604817351831364,0.23604817351831364,0.7091845896847794,0.0,0.0,22.98254828109782,24.198312326518245,3,1.036367061964663,11.399999999999991,5.017362598999171
C3,K1,,rrt_star,,2,SUCESSO,,5002.292740000485,18.521867001254577,0,,,22.26946412687177,,1,0.46239578638630824,0.6975591832552065,-0.23516339686889826,0.23516339686889826,0.6975591832552065,0.0,0.0,22.462564485170507,23.636336016378532,4,1.0082986940433674,11.199999999999992,5.0167150420002145
C3,K1,,rrt_star,,3,SUCESSO,,5005.232954001258,62.391675002800184,0,,,22.409125518466265,,1,0.45977550617090135,0.7094413195022273,-0.24966581333132598,0.24966581333132598,0.7094413195022273,0.0,0.0,22.33569065368789,23.508087261239684,4,1.3005893511560151,11.399999999999991,5.018797672999426
C3,K1,,rrt_star,,4,SUCESSO,,5006.051014997865,48.280023998813704,0,,,22.121101303561865,,1,0.4658586520903182,0.696819406809555,-0.23096075471923683,0.23096075471923683,0.696819406809555,0.0,0.0,22.63020699693558,23.830555379286128,3,1.1275601426405308,11.199999999999992,5.018677306999962
C3,K1,,rrt_star,,5,SUCESSO,,5006.172841998705,30.625555000369786,0,,,22.426579327460853,,1,0.4595030567877506,0.7091145343064087,-0.2496114775186581,0.2496114775186581,0.7091145343064087,0.0,0.0,22.32249853578319,23.546591588387646,3,1.6235209253673446,11.399999999999991,5.0183002410012705
C3,K1,,rrt_star,,6,SUCESSO,,5007.691106999118,50.0500389989611,0,,,21.999232266088516,,1,0.4686021864755861,0.7227709372466414,-0.25416875077105533,0.25416875077105533,0.7227709372466414,0.0,0.0,22.76302666579142,23.986345997754263,4,1.218898762220837,11.59999999999999,5.022488530999908
C3,K1,,rrt_star,,7,SUCESSO,,5003.758157999982,38.76644999945711,0,,,22.086336525724413,,1,0.46637992182505894,0.696763403529072,-0.23038348170401302,0.23038348170401302,0.696763403529072,0.0,0.0,22.65544651179249,23.839250997590444,3,1.27587963593716,11.199999999999992,5.016085852999822
C3,K1,,rrt_star,,8,SUCESSO,,5004.33597600022,41.69050100063032,0,,,21.811638149905885,,1,0.4723285021119127,0.6983394521111514,-0.22601094999923876,0.22601094999923876,0.6983394521111514,0.0,0.0,22.943421037918757,24.13975517809419,4,1.516990239505325,11.199999999999992,5.018539812001109
C3,K1,,rrt_star,,9,SUCESSO,,5002.247567001177,44.08420900108467,0,,,22.5101248092522,,1,0.4574316617673014,0.6967301358434006,-0.23929847407609922,0.23929847407609922,0.6967301358434006,0.0,0.0,22.22221160206599,23.449751577598107,3,1.4754980926981711,11.199999999999992,5.013723698000831
C3,K1,,rrt_star,,10,SUCESSO,,5001.964967999811,56.887647000621655,0,,,22.42536596028114,,1,0.4591401536994245,0.7215786290252701,-0.26243847532584563,0.26243847532584563,0.7215786290252701,0.0,0.0,22.30494243375595,23.539394031636505,3,1.282934736025367,11.59999999999999,5.014142563999485
C3,K1,,rrt_star,,11,SUCESSO,,5006.18957900042,30.02101499987475,0,,,22.645348796105317,,1,0.4550502363457493,0.709220691136835,-0.25417045479108563,0.25417045479108563,0.709220691136835,0.0,0.0,22.106921929422498,23.34331907744801,3,1.3065708957327846,11.399999999999991,5.018171854999309
C3,K1,,rrt_star,,12,SUCESSO,,5005.462444998557,24.68151499851956,0,,,21.91391589895531,,1,0.47022198648601843,0.7090977131004993,-0.23887572661448087,0.23887572661448087,0.7090977131004993,0.0,0.0,22.841478757510334,24.051387618223803,4,1.2948872579141024,11.399999999999991,5.0176824720001605
C3,K1,,rrt_star,,13,SUCESSO,,5007.191258000603,42.62041699985275,0,,,21.798010176658092,,1,0.4728953799202013,0.7093592719091315,-0.2364638919889302,0.2364638919889302,0.7093592719091315,0.0,0.0,22.970863934004583,24.197286544551286,3,1.22489491744641,11.399999999999991,5.0203968819987494
C3,K1,,rrt_star,,14,SUCESSO,,5003.795683000135,27.400053999372176,0,,,22.147998675077215,,1,0.46508113725173367,0.6969404654185036,-0.23185932816676996,0.23185932816676996,0.6969404654185036,0.0,0.0,22.592541007467304,23.79673720762483,3,1.5712588398570366,11.199999999999992,5.016370943998481
C3,K1,,rrt_star,,15,SUCESSO,,5004.178803999821,74.74908599942864,0,,,22.319647759042407,,1,0.46152711710183403,0.7090965386131278,-0.2475694215112938,0.2475694215112938,0.7090965386131278,0.0,0.0,22.420509759041636,23.65926949874247,3,1.077235734124214,11.399999999999991,5.016629135001494
C3,K1,,rrt_star,,16,SUCESSO,,5006.025922000845,31.833433000429068,0,,,21.881372226350962,,1,0.4709781811114174,0.7095383592311337,-0.2385601781197163,0.2385601781197163,0.7095383592311337,0.0,0.0,22.878025519680456,24.109785862816526,3,1.48959367553116,11.399999999999991,5.01877660900027
C3,K1,,rrt_star,,17,SUCESSO,,5002.956034002636,36.21584400207212,0,,,22.560804528765942,,1,0.4564652136537698,0.7093268644394577,-0.2528616507856879,0.2528616507856879,0.7093268644394577,0.0,0.0,22.175432740546395,23.368948917169504,3,1.236932215430804,11.399999999999991,5.0151227510014
C3,K1,,rrt_star,,18,SUCESSO,,5005.741756000134,24.9645630010491,0,,,21.619643539454923,,1,0.4766713905745989,0.7095003915627589,-0.23282900098816,0.23282900098816,0.7095003915627589,0.0,0.0,23.153673865458835,24.33431930761132,3,1.106142823317439,11.399999999999991,5.018965645000208
C3,K1,,rrt_star,,19,SUCESSO,,5003.650257998743,44.92278099860414,0,,,22.000068130753494,,1,0.4682050873883759,0.6975843989820104,-0.2293793115936345,0.2293793115936345,0.6975843989820104,0.0,0.0,22.743794374910284,23.926146051460847,4,1.4545420976138415,11.199999999999992,5.01774807000038
C3,K1,,rrt_star,,20,SUCESSO,,5003.167081000356,28.184459000840434,0,,,22.416210901067412,,1,0.459439282729549,0.7092400616772675,-0.24980077894771852,0.24980077894771852,0.7092400616772675,0.0,0.0,22.319414744452267,23.567057670547268,3,1.5076696353648127,11.399999999999991,5.015294229999199
